,x,y,name,area
187,-0.15638637217283569,-0.2237666000753998,SNOWMASS21-AF7_AF0_Ganapati_Myneni-087,AF
188,-0.13162146718690906,-0.2038605992847077,SNOWMASS21-AF7_AF0_Gurevich-122,AF
189,-0.11725279115706144,-0.13815239353820086,SNOWMASS21-AF7_AF0_Jian_Gao-095,AF
190,-0.19428858433598176,-0.30531934151307394,SNOWMASS21-AF7_AF0_Kroc-070,AF
191,-0.12864283071703156,-0.18240816506632992,SNOWMASS21-AF7_AF0_Luo-094,AF
192,-0.1587008877832605,-0.1822282144087772,SNOWMASS21-AF7_AF0_Marchevsky-114,AF
193,-0.1469996432719984,-0.2311466391025035,SNOWMASS21-AF7_AF0_Martina_Martinello-217,AF
194,-0.21757820149049448,-0.03467163055645979,SNOWMASS21-AF7_AF0_Mentink-141,AF
195,-0.14107338623994137,-0.15851779733441393,SNOWMASS21-AF7_AF0_Michael_Tomsic-178,AF
196,-0.1175235475303382,-0.18214862530432388,SNOWMASS21-AF7_AF0_Nathan_Moody-059,AF
197,-0.15830725980683238,-0.098022073949557,SNOWMASS21-AF7_AF0_Pasquale_Fabbricatoe-067,AF
198,-0.10916199594931274,-0.1341464148340806,SNOWMASS21-AF7_AF0_Pellemoine-irradiation-219,AF
199,-0.0950825412064353,-0.13093370873221236,SNOWMASS21-AF7_AF0_Pellemoine-modelling-220,AF
200,-0.18988885160632643,-0.03246792426712589,SNOWMASS21-AF7_AF0_Peter_McIntyre-238,AF
201,-0.13982428081471981,-0.15804179658972867,SNOWMASS21-AF7_AF0_Posen-086,AF
202,-0.15617942624580874,-0.13584115182888487,SNOWMASS21-AF7_AF0_Posen-206,AF
203,-0.17834104949550023,-0.14156375775792332,SNOWMASS21-AF7_AF0_sumption-077,AF
204,-0.16061467744994506,-0.15219964148356577,SNOWMASS21-AF7_AF0_Sumption-Cable-089,AF
205,-0.14423725404484652,-0.1320377774593456,SNOWMASS21-AF7_AF0_Tarantini-214,AF
206,-0.21260840577306392,-0.12978441847953684,SNOWMASS21-AF7_AF0_Tiziana_Spina-207,AF
207,-0.1346877486576808,-0.17615236318062702,SNOWMASS21-AF7_AF0_Tsuyoshi_Tajima-057,AF
208,-0.14394546633710317,-0.16000954839605513,SNOWMASS21-AF7_AF0_Venkat_Selvamanickam-051,AF
209,-0.12462802443014503,-0.18536606446945,SNOWMASS21-AF7_AF1-CompF2_CompF0_Huang-183,AF
210,-0.17468186493414384,-0.16996163244077944,SNOWMASS21-AF7_AF2_Brouwer-088,AF
211,-0.14410953928551865,-0.17203393981300025,SNOWMASS21-AF7_AF2_Neuffer-072,AF
212,-0.18430978579122856,-0.2384488426840925,SNOWMASS21-AF7_AF3_A.-M._Valente-Feliciano-205,AF
213,-0.1651506344704237,-0.17631414527279013,SNOWMASS21-AF7_AF3_Benedikt6-151,AF
214,-0.20331631848726892,-0.12649064856556955,SNOWMASS21-AF7_AF3_Benedikt7-152,AF
215,-0.15503623582055656,-0.19788531646476146,SNOWMASS21-AF7_AF3_Rimmer-171,AF
216,-0.15252030944911313,-0.19537907546898856,SNOWMASS21-AF7_AF3_Rimmer-172,AF
217,-0.21098252958324323,0.0008936257205337869,SNOWMASS21-AF7_AF4-054,AF
218,-0.24131755356914467,-0.17301206096417962,SNOWMASS21-AF7_AF4-064,AF
219,-0.16662571263729425,-0.11960726372314305,SNOWMASS21-AF7_AF4-108,AF
220,-0.20163288528653356,-0.11065531130295735,SNOWMASS21-AF7_AF4_Barzi-199,AF
221,-0.2198709346128846,0.008823825414402398,SNOWMASS21-AF7_AF4_Calviani-159,AF
222,-0.09999826709679847,-0.08341077587653406,SNOWMASS21-AF7_AF4_R._LI_VOTI_and_G._CESARINI-137,AF
223,-0.12727402001786856,-0.07620100691050546,SNOWMASS21-AF7_AF5_Calviani-160,AF
224,-0.14019280120982514,-0.20826003079579658,SNOWMASS21-AF7_AF6-123,AF
225,-0.14019280120982514,-0.20826003079579658,SNOWMASS21-AF7_AF6-124,AF
226,-0.14314491559448456,-0.19453410827735765,SNOWMASS21-AF7_AF6-197,AF
227,-0.12352805539030415,-0.17473982632453092,SNOWMASS21-AF7_AF6-230,AF
228,-0.16093657218122406,-0.19575591569966608,SNOWMASS21-AF7_AF6-234,AF
229,-0.16588425611225657,-0.26186611770908197,SNOWMASS21-AF7_AF6-CommF1_CommF0_Nanni-127,AF
230,-0.1274336976055944,-0.20209781302113092,SNOWMASS21-AF7_AF6_Evgenya_Simakov-047,AF
231,-0.1439088398697413,-0.19388361862753645,SNOWMASS21-AF7_AF6_Filippetto-194,AF
232,-0.15537481714521856,-0.22372890764553546,SNOWMASS21-AF7_AF6_ghuang-208,AF
233,-0.10919027509950183,-0.10891450209696837,SNOWMASS21-AF7_AF7-017,AF
234,-0.1538822839963129,-0.12776476715870144,SNOWMASS21-AF7_AF7-126,AF
235,-0.06975882813200499,-0.12677146822580462,SNOWMASS21-AF7_AF7_Densham-190,AF
236,-0.1379708835807777,-0.06034262390021493,SNOWMASS21-AF7_AF7_Densham-191,AF
237,-0.1360627751724257,-0.18387079289601868,SNOWMASS21-AF7_AF7_Lumpkin-129,AF
238,-0.1523428763534985,-0.20863860085794597,SNOWMASS21-AF7_AF7_Lumpkin-132,AF
239,-0.1525903463492853,-0.1630567141856077,SNOWMASS21-AF7_AF7_Rob_van_Weelderen-142,AF
240,-0.12351442796403572,-0.1993615006951032,SNOWMASS21-AF7_AF7_Rongli_Geng-192,AF
241,-0.11409025719727445,-0.15613614550520746,SNOWMASS21-AF7_AF7_Siddharth_Karkare-052,AF
242,-0.06241455627011946,-0.13100467306236435,SNOWMASS21-CF1-001,CF
243,0.2166873370778341,-0.025441918429169603,SNOWMASS21-CF1_CF0-079,CF
244,0.12237093161124521,-0.04872222799821005,SNOWMASS21-CF1_CF0-CompF6_CompF0_A.B._Balantekin-107,CF
245,0.11923723453381105,0.10722563582523836,SNOWMASS21-CF1_CF0-EF7_EF10-RF3_RF6_Glennys_Farrar-198,CF
246,0.1366282677845889,-0.13523670104282406,SNOWMASS21-CF1_CF0-IF0_IF7_Aritoki_Suzuki-145,CF
247,0.3359710994044315,-0.03714818304074679,SNOWMASS21-CF1_CF0-IF1_IF0_Rouven_Essig-089,CF
248,0.2323490522439641,-0.017916615388456666,SNOWMASS21-CF1_CF0-IF1_IF2_Rouven_Essig-075,CF
249,0.30566816425656784,-0.033008734965107304,SNOWMASS21-CF1_CF0-IF2_IF0_Juan_Estrada-080,CF
250,0.11069183366926454,-0.06423562642095687,SNOWMASS21-CF1_CF0-IF8_IF0_Guillaume_Giroux-085,CF
251,0.1133554268152143,-0.05106816593498741,SNOWMASS21-CF1_CF0-NF10_NF4-IF3_IF0_Ethan_Brown-034,CF
252,0.20908554656164355,0.012553034886803342,SNOWMASS21-CF1_CF0-NF10_NF4-IF5_IF4_Vahsen-189,CF
253,0.2507914308519439,0.0007196199707895895,SNOWMASS21-CF1_CF0-NF10_NF6-IF8_IF6_Matthew_Szydagis-012,CF
254,0.32894502545484505,0.10142129419976666,SNOWMASS21-CF1_CF0-NF3_NF0-TF8_TF9_Joshua_Berger-148,CF
255,0.43592612102781403,0.07386812460166783,SNOWMASS21-CF1_CF0-NF3_NF0-TF8_TF9_Yun-Tse_Tsai-261,CF
256,0.32523977901299783,-0.06423993000777108,SNOWMASS21-CF1_CF0-NF3_NF2-IF1_IF2_Hubbard-203,CF
257,0.0700100413751463,-0.00031352109222019387,SNOWMASS21-CF1_CF0-NF5_NF0-RF4_RF0-AF5_AF0-IF9_IF0_Shawn_Westerdale-052,CF
258,0.07546022554510942,-0.08826203222507156,SNOWMASS21-CF1_CF0-TF10_TF0_Griffin-249,CF
259,0.05648095033544979,-0.06292256583179763,SNOWMASS21-CF1_CF0-TF10_TF0_Griffin-250,CF
260,0.17619162394564952,0.09621531396226639,SNOWMASS21-CF1_CF0-TF2_TF0-171,CF
261,0.2691724903601713,0.12568489551748152,SNOWMASS21-CF1_CF0-TF5_TF8-CompF2_CompF0_Pavlos_M._Vranas-166,CF
262,0.44557071551797905,-0.03659140791423629,SNOWMASS21-CF1_CF0-TF9_TF0-IF2_IF0_Doojin_Kim-026,CF
263,0.31442130288825965,0.02690183101851071,SNOWMASS21-CF1_CF0-TF9_TF0_Baxter-112,CF
264,0.23764138176147123,-0.032015768346032404,SNOWMASS21-CF1_CF0-TF9_TF0_Rebecca_Leane-182,CF
265,0.2122353300564211,-0.06475768757352887,SNOWMASS21-CF1_CF0-TF9_TF0_Rebecca_Leane-183,CF
266,0.41726714719387104,-0.03580343294940434,SNOWMASS21-CF1_CF0-TF9_TF0_Shandera-228,CF
267,0.18396279976632043,-0.04161647079104978,SNOWMASS21-CF1_CF0_Claudio_Savarese-125,CF
268,0.20941380385176053,-0.032041302285479134,SNOWMASS21-CF1_CF0_Eric_Dahl-099,CF
